muni_id,muni_name_first,precip_mean_mean,precip_mean_std,precip_min_mean,precip_max_mean,precip_std_mean,precip_anomaly_mean_mean,precip_anomaly_mean_std,precip_anomaly_min_mean,precip_anomaly_max_mean,precip_anomaly_std_mean,soil_mean_mean,soil_mean_std,soil_min_mean,soil_max_mean,soil_std_mean,soil_anomaly_mean_mean,soil_anomaly_mean_std,soil_anomaly_min_mean,soil_anomaly_max_mean,soil_anomaly_std_mean,mean_distance_to_others_first,min_distance_to_others_first,max_distance_to_others_first,centroid_lon,centroid_lat,cluster,cluster_pca,cluster_spatial,cluster_hierarchical,cluster_gmm,cluster_dbscan,cluster_agglom_spatial,muni_norm,cluster_aligned
138,Dona Francisca,4.9429007,11.30741,4.120283,5.847806,0.67562586,-1.3294874e-08,11.102525,-1.0924264,1.1502342,0.8600248,0.4313454,0.049992625,0.4313454,0.4313454,0.0,-0.0005778574,0.046856936,-0.0005778574,-0.0005778574,0.0,1.8643104150916123,0.1165104431293091,4.092536674206663,-53.3464021237834,-29.56053770168252,1,3,3,0,5,1,2,dona francisca,0
139,Doutor Maurício Cardoso,5.124511,11.683783,4.084233,6.3165526,0.7658097,-2.819868e-08,11.468382,-1.3753107,1.4894664,0.9545803,0.42231274,0.056195043,0.41514128,0.42889512,0.005893679,-0.0021992484,0.052928533,-0.008392852,0.003803152,0.005220631,2.585519750519018,0.1242324415705815,6.239171682640975,-54.36752691494138,-27.48685466310275,6,7,1,0,3,-1,3,doutor maurício cardoso,8
140,Doutor Ricardo,5.0751724,11.27236,4.2878346,5.931074,0.67396086,3.598931e-10,11.085016,-1.0372703,1.091165,0.8587309,,,,,,,,,,,1.6083750050520165,0.0949296428494502,5.4623230649836865,-51.976705684316315,-29.091915071102928,1,3,8,0,7,0,7,doutor ricardo,5
141,Eldorado do Sul,4.0532613,9.098706,2.6610477,5.888847,0.96784765,1.1326047e-08,8.936317,-1.8936626,2.2422082,1.1946559,0.41530076,0.058962435,0.40575153,0.42696342,0.0076504014,0.0010528022,0.05184357,-0.0075761974,0.009518272,0.006236372,2.069900245500296,0.1048030534045015,5.836587974547215,-51.499171285533265,-30.078124091006757,3,5,0,2,0,-1,9,eldorado do sul,6
142,Encantado,4.890657,10.804132,3.9264562,5.9814634,0.76674116,-5.8853105e-09,10.622877,-1.2831354,1.3729252,0.9668417,0.43804577,0.04307218,0.43804577,0.43804577,0.0,0.0004299628,0.041253842,0.0004299628,0.0004299628,0.0,1.6323498466325743,0.0940187719466592,5.494206128489662,-51.921827249013496,-29.212957388810256,9,1,8,1,7,0,4,encantado,5
143,Encruzilhada do Sul,4.4483857,9.899467,1.9880627,8.551449,1.5580773,7.786392e-08,9.725445,-3.473154,4.7788177,1.8643467,0.42140198,0.05521532,0.39687988,0.44073763,0.011695592,-7.5598306e-05,0.04896178,-0.02041829,0.017737227,0.009976509,2.2720937119164075,0.3979688110014014,4.687574373866493,-52.672228825702106,-30.630038639073323,2,9,5,6,2,-1,0,encruzilhada do sul,6
144,Engenho Velho,5.272865,11.689355,4.6550016,5.8907275,0.61786306,-1.29138105e-08,11.48792,-0.78528625,0.78528625,0.78528625,,,,,,,,,,,1.9119705590203189,0.0817026830591083,5.989009304227266,-52.90872845116143,-27.684772550871223,1,7,4,0,1,0,3,engenho velho,3
145,Entre-Ijuís,5.2637463,12.029048,3.5198638,7.497919,1.1962193,3.9122494e-08,11.818604,-2.3249254,2.7105844,1.4618386,0.41847888,0.059502926,0.40961125,0.42749935,0.006565174,-0.0015542837,0.054785233,-0.010213904,0.0067287353,0.006226632,2.2370232891654087,0.1202896550700834,5.268556089577715,-54.30187233094976,-28.459549361708586,0,0,9,3,3,-1,2,entre-ijuís,8
146,Entre Rios do Sul,5.3190846,11.798813,4.4522834,6.255945,0.740617,-1.7782952e-09,11.596341,-1.1335353,1.1917827,0.93641114,0.4256671,0.054997582,0.4256671,0.4256671,0.0,-0.0011685513,0.053074125,-0.0011685513,-0.0011685513,0.0,1.9971709065241277,0.0909519979606276,6.1717344308285345,-52.72688590703951,-27.51902906164568,6,7,4,0,1,0,3,entre rios do sul,3
147,Erebango,5.24029,11.759451,4.4286523,6.119982,0.69125414,-1.1855301e-09,11.557147,-1.0696971,1.112084,0.87617826,0.4359961,0.046391454,0.4359961,0.4359961,0.0,-0.000850811,0.04485592,-0.000850811,-0.000850811,0.0,1.8435398585940836,0.1032537565336504,5.925229515309371,-52.31848011016418,-27.82922578028712,1,3,4,0,1,0,7,erebango,7
148,Erechim,5.227518,11.437341,3.6087122,7.2788687,1.1493365,-4.5304187e-09,11.236274,-2.171776,2.4873967,1.4055246,0.43278795,0.04817883,0.42723542,0.43796223,0.0045613945,-0.0010961476,0.04652012,-0.0063696,0.004056702,0.0044291597,1.956314194191886,0.148762853273218,6.119335679068478,-52.25745165461131,-27.64324485052439,1,3,4,0,3,0,7,erechim,7
149,Ernestina,5.181897,11.657602,4.0790033,6.4608145,0.83676344,9.738284e-10,11.4656,-1.4747638,1.6160536,1.0525303,0.43288657,0.048976034,0.4296483,0.43612486,0.0032382854,-0.0004135307,0.046426803,-0.0034462637,0.0026192022,0.003032733,1.6129238816342584,0.1386964631601911,5.30180800579785,-52.55439268514845,-28.42067128294713,1,3,4,5,1,0,7,ernestina,7
150,Herval,4.030586,9.722936,2.1191063,6.960146,1.1927518,1.2151684e-08,9.573808,-2.7195537,3.5164526,1.4701501,0.3262016,0.06978364,0.3116236,0.35839537,0.01377253,0.0013425051,0.05998599,-0.009869298,0.011769298,0.0061103585,3.47692943367363,0.342171359838027,4.8498455985736335,-53.40148185654135,-32.020905502211235,2,2,5,2,2,-1,0,herval,2
151,Erval Grande,5.469211,12.139512,4.0116935,7.200647,1.0783753,3.641271e-09,11.9284315,-1.9376404,2.138478,1.3339311,0.4315335,0.049933113,0.42515588,0.43885618,0.0058416477,-0.0008835124,0.04837166,-0.006942624,0.005314731,0.005205613,2.1116577335751097,0.0982884780277327,6.355822016861228,-52.58085189656347,-27.351390533660435,1,3,4,0,3,0,7,erval grande,3
152,Erval Seco,5.2049146,11.433387,3.8318095,6.864537,1.0101987,7.7482865e-09,11.22052,-1.7963693,2.0203097,1.2329625,0.4225596,0.056462448,0.41286013,0.43184257,0.0073497584,-0.0011527913,0.05388581,-0.009551238,0.007125137,0.006476602,2.149557272774703,0.1106563260729301,6.13938844719967,-53.518721869591786,-27.514063237028346,0,0,1,0,3,0,7,erval seco,3
153,Esmeralda,5.021985,10.867293,2.9920144,7.959215,1.3938427,-1.28502995e-08,10.672198,-2.7472482,3.480648,1.6770861,0.44087157,0.039949436,0.43220127,0.449944,0.005873147,-0.000105033876,0.038744867,-0.008473786,0.008083998,0.0055182576,2.1899906042466304,0.1905434342212409,6.517539791862006,-51.17004369925704,-28.037618471302387,8,6,6,5,9,-1,5,esmeralda,7
154,Esperança do Sul,5.327618,11.903372,4.387442,6.372317,0.73185956,-1.43533825e-08,11.678623,-1.2319406,1.3115101,0.9177837,0.41387448,0.06419501,0.41125187,0.41649705,0.002622581,-0.002042932,0.06068831,-0.0045317295,0.0004458657,0.0024887978,2.47259441751907,0.1187635884172521,6.352373829398672,-54.00913811428241,-27.328222048499807,6,7,1,0,1,-1,3,esperança do sul,3
155,Espumoso,5.155907,11.385082,3.232326,7.74868,1.2551159,2.4091666e-08,11.19639,-2.6099336,3.1366098,1.5323603,0.41876236,0.06227266,0.40220818,0.43140504,0.010157128,-0.00094948255,0.057292495,-0.013185601,0.010617884,0.008134707,1.5945747354227493,0.1724643134946737,4.82408882370679,-52.82715993738596,-28.864120044111004,0,0,9,3,3,-1,2,espumoso,0
156,Estação,5.2361207,11.770033,4.547349,5.9435906,0.6197005,-1.5919976e-08,11.568806,-0.9002159,0.90953,0.79334545,0.4352673,0.046139814,0.4352673,0.4352673,0.0,-0.00081815664,0.04455922,-0.00081815664,-0.00081815664,0.0,1.7989573267969916,0.0847330526836148,5.833015869958117,-52.29024547208424,-27.928544174609645,1,3,4,0,1,0,7,estação,7
157,Estância Velha,4.4588027,10.045982,4.1574187,4.760187,0.30138418,-8.552753e-09,9.871662,-0.4037496,0.40374956,0.40374956,0.43928954,0.044396553,0.43928954,0.43928954,0.0,0.00049407576,0.041808497,0.00049407576,0.00049407576,0.0,2.0216852756124237,0.0721947855701048,6.167696028727465,-51.18821132549442,-29.64760437285856,9,1,8,1,7,0,4,estância velha,5
158,Esteio,,,,,,,,,,,0.4273867,0.053227276,0.4273867,0.4273867,0.0,0.0012711197,0.048500504,0.0012711197,0.0012711197,0.0,2.1050595428656775,0.0516023089275794,6.165786683538447,-51.17679724469753,-29.85174727317376,1,3,8,1,5,-1,9,esteio,6
159,Estrela,4.530554,9.978956,3.4476392,5.818753,0.82937,4.8691415e-09,9.805379,-1.4433568,1.5970876,1.0322646,0.4279283,0.053888265,0.42350334,0.4323533,0.004424968,0.00048349274,0.04994781,-0.003687415,0.0046544005,0.0041709077,1.6991787151681346,0.1090896801857888,5.4534062176012,-51.919879848006374,-29.508821781139112,3,5,0,9,0,-1,9,estrela,5
160,Estrela Velha,4.957559,10.976087,3.6749249,6.514354,0.9394879,-1.1855301e-09,10.787999,-1.713635,1.9151391,1.1630241,0.4199684,0.059272815,0.4123005,0.42616427,0.0060028234,-0.00050122675,0.0538077,-0.0066869278,0.005531099,0.00524572,1.718312377407952,0.1307439028051224,4.434712959982011,-53.17828055603457,-29.224025719860077,0,0,3,3,3,3,2,estrela velha,0
161,Eugênio de Castro,5.286243,12.1564865,3.8322623,7.0285864,1.006107,-6.181693e-09,11.945694,-1.9417887,2.1611755,1.253038,0.42064688,0.058035474,0.4119124,0.42843875,0.005945591,-0.0014565974,0.053228505,-0.009114288,0.0057134214,0.0053692213,2.192392528639391,0.1202896550700834,5.1546151823858155,-54.24502357651841,-28.56555794738203,0,0,9,3,3,-1,3,eugênio de castro,8
162,Fagundes Varela,5.097233,11.302742,4.1430187,6.1683726,0.79193157,-1.989997e-08,11.108667,-1.2521515,1.3488909,0.99601525,0.43959957,0.043995067,0.43738672,0.44181252,0.0022128914,0.00047051188,0.042101283,-0.0016983432,0.002639367,0.0021688552,1.682279961636764,0.0923025535303891,5.758429532369556,-51.7174873223411,-28.88657901053969,1,3,8,5,7,0,7,fagundes varela,5
163,Farroupilha,5.200464,11.338013,3.4863837,7.3860474,1.2062789,2.9574743e-08,11.1416445,-2.2752688,2.6569393,1.4718689,0.4466901,0.03679435,0.44159326,0.4513141,0.00417337,0.0006147745,0.035726752,-0.0039399117,0.0051608407,0.0038982239,1.8411557447597715,0.1512843734374289,6.043145181301723,-51.36591640974367,-29.210058096712533,8,8,6,5,5,-1,5,farroupilha,5
164,Faxinal do Soturno,4.9655886,11.346791,4.2378187,5.7815285,0.59859157,2.2863795e-09,11.147351,-0.9851056,1.0274369,0.76465607,0.42501563,0.056236725,0.4215178,0.4285134,0.0034978064,-0.0009169845,0.05243823,-0.0037977917,0.0019638224,0.002880807,1.908461499704999,0.0845038916378334,4.094910102674902,-53.462883464743314,-29.55793374961536,1,3,3,0,1,-1,2,faxinal do soturno,0
165,Faxinalzinho,5.4259214,12.126433,4.26914,6.760041,0.87521625,8.637434e-09,11.911364,-1.5456524,1.669379,1.097664,0.42600253,0.055958312,0.42600253,0.42600253,0.0,-0.0011802501,0.054189608,-0.0011802501,-0.0011802501,0.0,2.0923897233828117,0.0982884780277327,6.320305547078186,-52.67618916176397,-27.375295151981963,6,7,4,0,1,0,3,faxinalzinho,3
166,Fazenda Vilanova,4.559864,10.122181,4.0320177,5.120269,0.48060563,-7.6212653e-10,9.941536,-0.7015255,0.7229777,0.6217111,0.42376503,0.058158338,0.42376503,0.42376503,0.0,0.00053009647,0.053641524,0.00053009647,0.00053009647,0.0,1.7436964420301273,0.0970747596027081,5.5254416224849665,-51.83853820309162,-29.58912527281532,9,1,8,1,7,4,4,fazenda vilanova,5
167,Feliz,4.6410737,10.314381,4.101477,5.2103057,0.49250382,1.4184021e-08,10.136336,-0.72793126,0.73793983,0.6433228,0.44975376,0.03368199,0.44975376,0.44975376,0.0,0.00048639538,0.03289542,0.00048639538,0.00048639538,0.0,1.9178617587046705,0.0695375304463397,6.090346208351095,-51.28487557574554,-29.455176082895782,9,1,8,1,7,0,4,feliz,5
168,Flores da Cunha,5.262332,11.3810215,3.7982216,6.9774055,1.0575231,1.0077006e-08,11.178536,-1.9541043,2.1525953,1.3176004,0.44504774,0.038575925,0.44161066,0.44848478,0.0034370476,0.0007500997,0.03732337,-0.002161758,0.0036619576,0.0029118578,1.9182207265439195,0.0995569382572661,6.21586989422803,-51.22113569324915,-29.03153141076832,8,8,6,5,5,0,5,flores da cunha,5
169,Floriano Peixoto,5.149916,11.413029,4.021603,6.4377284,0.85588986,1.3802958e-08,11.2139015,-1.4914265,1.6125119,1.0666806,0.43471512,0.04607282,0.43129155,0.4381387,0.0034235641,-0.0006320948,0.044421837,-0.0035539574,0.002289768,0.0029218628,1.8832832096237793,0.0925879516946833,5.953861696827064,-52.045339355702154,-27.857823830441063,1,3,4,5,1,0,7,floriano peixoto,7
170,Fontoura Xavier,5.224732,11.495858,3.43863,7.5742216,1.22002,1.7232527e-08,11.305163,-2.404728,2.8481798,1.4848984,0.43758425,0.046130795,0.4268058,0.44835818,0.008258476,-5.318731e-05,0.044181976,-0.008423713,0.008316594,0.006482942,1.5630704792040884,0.1177757079372051,5.08740998199008,-52.377910158034595,-29.00855305153242,0,0,3,3,3,-1,2,fontoura xavier,5
171,Formigueiro,4.5417213,10.362515,3.1200993,6.3927746,0.9622055,1.2109344e-08,10.178011,-1.9383267,2.2693172,1.1901762,0.41265446,0.06388752,0.40495285,0.41993535,0.0054328227,-0.0010809408,0.05569459,-0.008144006,0.005818933,0.005114099,2.096181384675695,0.2265748040336711,3.8331313154038695,-53.50620680903862,-29.975461414237813,0,0,3,3,3,-1,2,formigueiro,0
172,Forquetinha,4.904258,10.751297,4.262638,5.591462,0.5830274,-1.3506575e-08,10.577218,-0.8575446,0.87727815,0.75534517,0.43993542,0.04540707,0.43993542,0.43993542,0.0,8.278111e-05,0.043811467,8.278111e-05,8.278111e-05,0.0,1.6336669772278631,0.0650917324715552,5.26508021921904,-52.12577763825486,-29.388513079772267,9,1,8,1,7,0,4,forquetinha,5
173,Fortaleza dos Valos,4.950449,10.957683,3.162407,7.3400483,1.194431,9.695943e-09,10.767816,-2.4158587,2.8621168,1.452315,0.4360313,0.045538574,0.4203508,0.45282292,0.010311795,-0.0011085119,0.042038266,-0.0131025845,0.01143418,0.007926788,1.712142447717582,0.1744697900683584,4.759380854994807,-53.275883984069374,-28.89512382721621,0,0,9,3,3,-1,2,fortaleza dos valos,0
174,Frederico Westphalen,5.2186947,11.443368,3.8343556,6.886848,0.9899267,-2.5446557e-08,11.229354,-1.8229984,2.0283139,1.2119282,0.41955006,0.05996239,0.4134141,0.42649698,0.0055325027,-0.0009590825,0.057224486,-0.0062854905,0.0044621355,0.0045551625,2.207775983624246,0.142177883822411,6.312242386371703,-53.35985249902192,-27.340515906066663,6,7,1,0,3,-1,7,frederico westphalen,3
175,Garibaldi,5.075913,11.265171,4.0657387,6.234592,0.7806777,4.064675e-09,11.076433,-1.3640378,1.4637562,0.9931664,0.44577736,0.037052915,0.44310382,0.44845095,0.002673565,0.000793424,0.03600019,-0.0017666762,0.0033535243,0.0025601003,1.7434763807862566,0.1114843238946318,5.824904750883409,-51.5819282224956,-29.24129679565449,8,8,8,5,5,0,4,garibaldi,5
176,Garruchos,4.948099,11.98424,3.3109066,7.145057,1.0769638,-3.255974e-08,11.76454,-2.2598314,2.6826544,1.3353858,0.3562723,0.07301913,0.3280543,0.39424145,0.024084942,-0.0037843944,0.06535567,-0.014838455,0.0060935407,0.0072482033,3.2379760944391793,0.2834421570152191,5.832598874081016,-55.538689338639465,-28.233861716557936,2,9,2,6,2,-1,0,garruchos,8
177,Gaurama,5.1925473,11.473922,4.149475,6.372375,0.8032404,5.3348854e-09,11.277785,-1.3827666,1.481054,1.0055661,0.43119133,0.049505,0.42537895,0.43654382,0.0047922744,-0.00089188956,0.04773482,-0.006055281,0.0039545354,0.004295214,2.012558131196056,0.1165445607338128,6.1912654708063,-52.11551586304481,-27.598695803549408,1,3,4,5,3,0,7,gaurama,7
178,General Câmara,4.2244244,9.441138,2.97043,5.8425226,0.86670285,-1.1177856e-08,9.266662,-1.7366407,1.9946702,1.0794674,0.4224434,0.05556332,0.4162858,0.42859018,0.0048609804,0.000525382,0.049463026,-0.0056004706,0.0063682045,0.004732976,1.843357271946088,0.147398361512433,5.426547201598919,-51.916294476337754,-29.8653670711682,3,5,0,9,0,-1,9,general câmara,6
179,Gentil,5.235289,11.568987,4.2292275,6.370411,0.79893106,-3.2898463e-08,11.363725,-1.3420882,1.4356756,1.0094168,0.43394113,0.04837011,0.43068808,0.43719417,0.0032530492,-0.00016534497,0.046334166,-0.003266069,0.002935379,0.003100724,1.67422184056344,0.1136921492238138,5.582156726494382,-52.03957883009798,-28.38620258855899,1,3,4,5,5,0,7,gentil,7
180,Getúlio Vargas,5.189655,11.522477,3.808448,6.8881874,0.9991232,9.992325e-09,11.32257,-1.8371447,2.0788586,1.2250383,0.434478,0.046628464,0.4296542,0.43909714,0.0040370477,-0.00090828823,0.045005627,-0.005598326,0.0037065956,0.0039757695,1.8551244147949155,0.1337064956837748,5.929862915211842,-52.18054157328531,-27.852108047180593,1,3,4,5,3,0,7,getúlio vargas,7
181,Giruá,5.3769045,12.385948,3.5710485,7.8045316,1.1703185,1.30408315e-08,12.169522,-2.4324741,2.9216793,1.4245124,0.42338076,0.056308325,0.410904,0.43384892,0.007117817,-0.0017995255,0.05279454,-0.012699259,0.008204597,0.0064831786,2.3183779452668825,0.1751372053198875,5.691972316993179,-54.29910961153207,-28.030002728075072,0,0,9,3,3,-1,2,giruá,8
182,Glorinha,4.2959304,9.65125,3.0210962,5.8962255,0.92815626,2.8156342e-09,9.492659,-1.7499905,1.9843705,1.162621,0.43055737,0.049364243,0.42429674,0.43544832,0.004834701,0.0011421308,0.045211125,-0.0033025634,0.005336942,0.003713371,2.371638677365788,0.1763908765108714,6.569961242496631,-50.77068133913785,-29.886459893899232,3,5,0,9,0,-1,9,glorinha,9
183,Gramado,5.13714,11.176714,3.8496513,6.6741505,0.96569854,5.504247e-10,10.979905,-1.7043571,1.8952825,1.196579,0.45418915,0.030343175,0.45015383,0.45790553,0.0033385989,0.00040692932,0.029761758,-0.0034867607,0.0040086447,0.0032306672,2.1479615387486675,0.1152487322405247,6.483760267343969,-50.896865956985,-29.386046966069976,8,8,6,5,5,-1,5,gramado,1
184,Gramado dos Loureiros,5.391348,11.974713,4.473566,6.404133,0.7127882,-1.5665934e-09,11.757738,-1.2009553,1.2663064,0.8892248,0.4191126,0.06024694,0.41628513,0.42194,0.0028274334,-0.0013092393,0.057642102,-0.0038550314,0.0012365526,0.002545792,2.0554682820057666,0.0835774877858356,6.226781177920496,-52.91491570467086,-27.44568735032666,6,7,1,0,1,0,3,gramado dos loureiros,3
185,Gramado Xavier,5.2316732,11.576086,4.1863594,6.398284,0.8050101,-9.103178e-09,11.385643,-1.3811764,1.4743397,1.0182116,0.44737962,0.036510915,0.4421831,0.45203957,0.004236319,0.00021285868,0.035298925,-0.004594964,0.0046988665,0.00399274,1.6122423738837908,0.1591104794828343,4.812514488023496,-52.60068276928158,-29.288989969410363,1,3,3,5,5,0,4,gramado xavier,0
186,Gravataí,4.246935,9.547694,2.8854656,6.016832,0.94469935,-3.1331868e-09,9.388816,-1.8721966,2.172093,1.1762323,0.42487887,0.053948343,0.41608647,0.434944,0.006972891,0.0013642294,0.048911206,-0.006043836,0.008657714,0.0053945533,2.256158107646811,0.1389270358603539,6.393619354109771,-50.94704648048825,-29.889472904474832,3,5,0,9,0,-1,9,gravataí,9
187,Guabiju,5.2089033,11.387276,4.209573,6.347133,0.79626435,-1.1326047e-08,11.193904,-1.3251067,1.4348346,1.0045455,0.43662575,0.046499312,0.43662575,0.43662575,0.0,-7.658874e-05,0.044681106,-7.658874e-05,-7.658874e-05,0.0,1.7494509574214676,0.0969969469850674,5.889663988340692,-51.65978958552063,-28.577607457194695,1,3,4,1,7,0,7,guabiju,7
188,Guaíba,4.034868,9.105199,2.7806299,5.61761,0.873476,-1.4057e-08,8.946622,-1.7018944,1.9551779,1.0876004,0.41192034,0.059903383,0.40379575,0.42186967,0.0078123277,0.00089276856,0.05292136,-0.0047373227,0.006575965,0.0048633097,2.1501830664993293,0.1185793827835495,5.901162038921825,-51.43419465262281,-30.17731636488405,3,5,0,2,0,-1,9,guaíba,6
189,Guaporé,5.2071195,11.522924,3.8417916,6.8169723,0.99055874,-2.6124004e-08,11.330254,-1.8170451,2.0056262,1.2297982,0.44026113,0.04298318,0.43816388,0.44235834,0.0020972495,0.0002520767,0.041177303,-0.0018081699,0.002312323,0.0020602464,1.6252036335533917,0.1268999191854305,5.583499434482738,-51.904379633945744,-28.85500020213681,1,3,4,5,5,0,7,guaporé,5
190,Guarani das Missões,5.2686753,12.379217,4.093165,6.646795,0.85231006,1.30408315e-08,12.162668,-1.5703549,1.7330034,1.0726078,0.4134071,0.06413068,0.40808865,0.41931006,0.004808296,-0.0016255296,0.059270084,-0.0065457365,0.0033332312,0.00423254,2.4758084455646623,0.1027161516453823,5.608765782578142,-54.58645239021756,-28.167954626974023,6,7,1,0,3,0,3,guarani das missões,8
191,Harmonia,4.61761,10.368731,4.61761,4.61761,0.0,-1.4226361e-08,10.191476,-1.4226361e-08,-1.4226361e-08,0.0,0.43706748,0.045787368,0.43706748,0.43706748,0.0,0.00065271795,0.043904703,0.00065271795,0.00065271795,0.0,1.8708433197761507,0.0596610511288384,5.939964828805825,-51.42629702174348,-29.54567159926673,9,1,8,1,7,-1,4,harmonia,5
192,Herveiras,5.2244315,11.660972,4.4064074,6.0794687,0.67790353,-1.3972319e-08,11.464323,-1.0732548,1.1105795,0.8701723,0.447182,0.03548379,0.447182,0.447182,0.0,9.193221e-05,0.034294657,9.193221e-05,9.193221e-05,0.0,1.6585370510407094,0.1004203967209119,4.7196405845952665,-52.669347833041705,-29.441509867797436,1,3,8,1,5,0,4,herveiras,0
193,Horizontina,5.1720877,11.916887,4.2319465,6.2226415,0.6945653,1.8968482e-08,11.698952,-1.2444506,1.3260643,0.87292385,0.41813022,0.05993675,0.41491637,0.42134404,0.0032138554,-0.0021726831,0.05582383,-0.0053290995,0.0009837335,0.0031564164,2.4896141484438497,0.1242324415705815,6.126653726716444,-54.298703089382954,-27.590280871454848,6,7,1,0,1,0,3,horizontina,8
194,Hulha Negra,4.1429305,10.025997,2.5526245,6.406639,1.091221,1.1580089e-08,9.860914,-2.2487247,2.7481503,1.3583753,0.34901986,0.07165444,0.31394008,0.4186785,0.039761685,-0.0006169808,0.060278613,-0.0154928835,0.01334699,0.009913634,3.175437640033563,0.1790288302708417,4.823135705636084,-53.88947681789763,-31.447733389061987,2,2,5,2,2,-1,0,hulha negra,2
195,Humaitá,5.2751627,11.917466,4.460074,6.1499686,0.6518779,-7.705946e-09,11.703336,-1.0575651,1.0987453,0.81602144,0.41823775,0.060521718,0.41823775,0.41823775,0.0,-0.0015778323,0.056968562,-0.0015778323,-0.0015778323,0.0,2.3164946451678805,0.0720604505214512,6.104730065256107,-53.979895456656045,-27.57420983868236,6,7,1,0,1,0,3,humaitá,3
196,Ibarama,5.03234,11.23011,4.0401397,6.136451,0.7765338,1.7782952e-09,11.03674,-1.3216805,1.4028205,0.9837222,0.4349751,0.045603324,0.43065065,0.43929955,0.0043244483,-0.00021447788,0.042709723,-0.0037430879,0.0033141323,0.0035286099,1.7597264406105269,0.1404526514404188,4.2414506987981095,-53.166144707847735,-29.41826029980675,1,3,3,0,5,-1,2,ibarama,0
197,Ibiaçá,5.1425357,11.199449,3.710243,6.92711,1.0584719,-4.2742595e-08,11.003389,-1.9330053,2.2022276,1.3108352,0.43388632,0.047525804,0.42772457,0.43888193,0.0048292493,-0.0005046511,0.04557546,-0.0056254873,0.0041824775,0.0042207236,1.8518201086699504,0.1363307096856743,5.914159554300541,-51.78752373483986,-28.10210986371285,1,3,4,5,3,-1,7,ibiaçá,7
198,Ibiraiaras,5.1319695,11.097524,3.7042272,6.8668575,1.0337981,9.3148795e-09,10.899657,-1.8982148,2.1288722,1.272138,0.43579376,0.046457183,0.43099323,0.440354,0.004002143,-0.00030206665,0.044772856,-0.0049092504,0.004252284,0.003915746,1.816337712088084,0.1481060527522466,5.976753493119976,-51.62722206741458,-28.379525224634204,1,3,4,5,3,0,5,ibiraiaras,7
199,Ibirapuitã,5.1955132,11.535391,3.9054165,6.7437367,0.9416076,1.0796792e-08,11.339361,-1.7050445,1.9197149,1.1641774,0.4331878,0.048764087,0.42799193,0.43860352,0.004489583,-7.6334414e-05,0.045969598,-0.0048089097,0.0046441634,0.0040134136,1.576683041695868,0.1045378654992536,5.125053003538035,-52.44276577966603,-28.62517154678965,1,3,4,0,3,0,7,ibirapuitã,7
200,Ibirubá,5.0800686,11.408613,3.441832,7.264193,1.1032091,-1.08814735e-08,11.216886,-2.2205958,2.6366491,1.3493589,0.43127635,0.049864456,0.42413586,0.4381487,0.004916341,-0.0012267116,0.04665241,-0.008296858,0.005544722,0.0048607225,1.685395510412665,0.1711935608498159,5.063285179230327,-53.17233488200453,-28.594961801738776,0,0,3,3,3,0,7,ibirubá,0
201,Igrejinha,4.752259,10.470435,3.7768555,5.925655,0.7981279,-5.292545e-09,10.287714,-1.3599701,1.4532021,1.0204892,0.45097798,0.03408983,0.4484353,0.45352072,0.0025427074,0.0005505115,0.03315332,-0.0018735846,0.0029746075,0.0024240962,2.2520479794762753,0.0799228774989285,6.5671601275724045,-50.79475242298798,-29.560747828944475,8,8,8,5,5,0,5,igrejinha,1
202,Ijuí,5.2263923,11.775499,3.3962746,7.7090874,1.2726856,9.230199e-09,11.569386,-2.4761956,2.9677927,1.5437291,0.42203867,0.057126172,0.41099614,0.43333796,0.0072984113,-0.0013278321,0.05301055,-0.011833384,0.008692253,0.0067120846,2.01821463447324,0.147057093477507,5.353842169862383,-53.894882599928565,-28.3204490217362,0,0,9,3,3,-1,2,ijuí,8
203,Ilópolis,5.247738,11.71509,4.4195495,6.13597,0.7052596,-4.0435046e-09,11.517871,-1.0906419,1.1265861,0.89500767,0.44198605,0.042386748,0.44198605,0.44198605,0.0,0.00043293956,0.04102549,0.00043293956,0.00043293956,0.0,1.5775754327087586,0.0878034518052971,5.346041064112543,-52.13036598616525,-28.931197267143464,1,3,8,1,7,0,4,ilópolis,5
204,Imbé,3.9694076,9.036495,3.600421,4.338394,0.36898658,-8.5950935e-09,8.882789,-0.489793,0.489793,0.489793,,,,,,,,,,,2.8860860552134175,0.1317708182297078,7.220959649292383,-50.11771481670416,-29.93062670011525,3,5,0,9,0,-1,5,imbé,9
205,Imigrante,4.7401257,10.580821,4.0565395,5.4665594,0.5757325,-6.8167982e-09,10.402234,-0.90992874,0.94150954,0.7439303,0.43919843,0.042637195,0.43919843,0.43919843,0.0,0.00068407983,0.040938403,0.00068407983,0.00068407983,0.0,1.6925486351804082,0.0690853994863665,5.619253792837555,-51.77423425168274,-29.34479364727974,9,1,8,1,7,0,4,imigrante,5
206,Independência,5.3336515,12.216668,4.0377545,6.9075904,0.92937523,-2.0662096e-08,12.002689,-1.7250143,1.9568784,1.155431,0.42664665,0.05383621,0.42077672,0.43226063,0.0045321416,-0.0015353658,0.0507288,-0.00714383,0.0038833225,0.0043320996,2.28667505471093,0.1499001114926419,5.8023549967509584,-54.18044488101544,-27.901193868058854,6,7,1,3,3,0,7,independência,8
